merchant_id,entity_type,entity_id,start_time,end_time
M00634,device,D02098,2026-01-01 00:00:00,2026-04-01
M00635,ip,I08858,2026-01-29 00:00:00,2026-04-01
M00635,device,D03505,2026-01-29 00:00:00,2026-04-01
M00636,ip,I02546,2026-01-21 00:00:00,2026-02-02
M00636,device,D08377,2026-01-21 00:00:00,2026-02-03
M00636,device,D06141,2026-02-03 00:00:00,2026-04-01
M00637,ip,I03143,2026-01-01 00:00:00,2026-04-01
M00637,device,D07609,2026-01-01 00:00:00,2026-04-01
M00638,ip,I07604,2026-01-01 00:00:00,2026-04-01
M00638,device,D07646,2026-01-01 00:00:00,2026-04-01
M00639,ip,I09871,2026-01-01 00:00:00,2026-02-11
M00639,device,D09998,2026-01-01 00:00:00,2026-04-01
M00640,ip,I02759,2026-01-01 00:00:00,2026-04-01
M00640,device,D09351,2026-01-01 00:00:00,2026-03-09
M00640,device,D01885,2026-03-09 00:00:00,2026-04-01
M00641,ip,I09478,2026-01-01 00:00:00,2026-04-01
M00641,device,D08017,2026-01-01 00:00:00,2026-04-01
M00642,ip,I05126,2026-02-06 00:00:00,2026-04-01
M00642,device,D03878,2026-02-06 00:00:00,2026-04-01
M00643,ip,I08273,2026-01-16 00:00:00,2026-04-01
M00643,device,D00195,2026-01-16 00:00:00,2026-04-01
M00644,ip,I07414,2026-01-01 00:00:00,2026-04-01
M00644,device,D07137,2026-01-01 00:00:00,2026-04-01
M00645,ip,I08110,2026-01-01 00:00:00,2026-04-01
M00645,device,D02929,2026-01-01 00:00:00,2026-02-20
M00645,device,D02210,2026-02-20 00:00:00,2026-04-01
M00646,ip,I09703,2026-01-01 00:00:00,2026-04-01
M00646,device,D03731,2026-01-01 00:00:00,2026-04-01
M00647,ip,I09470,2026-01-14 00:00:00,2026-04-01
M00647,device,D05103,2026-01-14 00:00:00,2026-04-01
M00648,ip,I09839,2026-01-22 00:00:00,2026-04-01
M00648,device,D04664,2026-01-22 00:00:00,2026-04-01
M00649,ip,I03755,2026-01-14 00:00:00,2026-02-15
M00649,device,D07637,2026-01-14 00:00:00,2026-04-01
M00650,ip,I00460,2026-01-01 00:00:00,2026-04-01
M00650,device,D07532,2026-01-01 00:00:00,2026-02-28
M00650,device,D03721,2026-02-28 00:00:00,2026-04-01
M00651,ip,I02556,2026-01-01 00:00:00,2026-04-01
M00651,device,D02042,2026-01-01 00:00:00,2026-04-01
M00652,ip,I07212,2026-01-01 00:00:00,2026-04-01
M00652,device,D01385,2026-01-01 00:00:00,2026-03-25
M00652,device,D03629,2026-03-25 00:00:00,2026-04-01
M00653,ip,I08415,2026-01-01 00:00:00,2026-04-01
M00653,device,D07100,2026-01-01 00:00:00,2026-01-19
M00653,device,D02754,2026-01-19 00:00:00,2026-04-01
M00654,ip,I07293,2026-01-01 00:00:00,2026-04-01
M00654,device,D05298,2026-01-01 00:00:00,2026-04-01
M00655,ip,I04459,2026-01-01 00:00:00,2026-04-01
M00655,device,D09622,2026-01-01 00:00:00,2026-01-28
M00655,device,D08059,2026-01-28 00:00:00,2026-04-01
M00656,ip,I05488,2026-01-01 00:00:00,2026-04-01
M00656,device,D05979,2026-01-01 00:00:00,2026-01-15
M00656,device,D05982,2026-01-15 00:00:00,2026-04-01
M00657,ip,I01663,2026-03-12 00:00:00,2026-04-01
M00657,device,D09260,2026-03-12 00:00:00,2026-04-01
M00658,ip,I03201,2026-01-01 00:00:00,2026-04-01
M00658,device,D05504,2026-01-01 00:00:00,2026-04-01
M00659,ip,I01208,2026-03-21 00:00:00,2026-04-01
M00659,device,D05359,2026-03-21 00:00:00,2026-04-01
M00660,ip,I05848,2026-01-01 00:00:00,2026-01-25
M00660,device,D00854,2026-01-01 00:00:00,2026-04-01
M00661,ip,I04843,2026-01-01 00:00:00,2026-04-01
M00661,device,D05668,2026-01-01 00:00:00,2026-03-15
M00661,device,D02353,2026-03-15 00:00:00,2026-04-01
M00662,ip,I08142,2026-01-01 00:00:00,2026-01-25
M00662,device,D09583,2026-01-01 00:00:00,2026-04-01
M00663,ip,I00615,2026-01-18 00:00:00,2026-04-01
M00663,device,D02579,2026-01-18 00:00:00,2026-02-24
M00663,device,D08371,2026-02-24 00:00:00,2026-04-01
M00664,ip,I00897,2026-01-01 00:00:00,2026-04-01
M00664,device,D07207,2026-01-01 00:00:00,2026-01-11
M00664,device,D08048,2026-01-11 00:00:00,2026-04-01
M00665,ip,I05736,2026-01-01 00:00:00,2026-04-01
M00665,device,D06904,2026-01-01 00:00:00,2026-04-01
M00666,ip,I01555,2026-01-01 00:00:00,2026-04-01
M00666,device,D04887,2026-01-01 00:00:00,2026-03-18
M00666,device,D00485,2026-03-18 00:00:00,2026-04-01
M00667,ip,I01645,2026-01-01 00:00:00,2026-04-01
M00667,device,D08415,2026-01-01 00:00:00,2026-04-01
M00668,ip,I04097,2026-01-01 00:00:00,2026-04-01
M00668,device,D07641,2026-01-01 00:00:00,2026-02-06
M00668,device,D08297,2026-02-06 00:00:00,2026-04-01
M00669,ip,I09847,2026-02-06 00:00:00,2026-04-01
M00669,device,D05002,2026-02-06 00:00:00,2026-04-01
M00670,ip,I04997,2026-01-01 00:00:00,2026-04-01
M00670,device,D04066,2026-01-01 00:00:00,2026-04-01
M00671,ip,I08937,2026-01-01 00:00:00,2026-04-01
M00671,device,D01615,2026-01-01 00:00:00,2026-04-01
M00672,ip,I04969,2026-01-01 00:00:00,2026-04-01
M00672,device,D09631,2026-01-01 00:00:00,2026-02-13
M00672,device,D03490,2026-02-13 00:00:00,2026-04-01
M00673,ip,I04783,2026-01-01 00:00:00,2026-01-23
M00673,device,D05640,2026-01-01 00:00:00,2026-04-01
M00674,ip,I02295,2026-01-01 00:00:00,2026-01-17
M00674,device,D02785,2026-01-01 00:00:00,2026-04-01
M00675,ip,I07599,2026-01-01 00:00:00,2026-04-01
M00675,device,D02378,2026-01-01 00:00:00,2026-03-14
M00675,device,D07052,2026-03-14 00:00:00,2026-04-01
M00676,ip,I02116,2026-01-01 00:00:00,2026-04-01
M00676,device,D01386,2026-01-01 00:00:00,2026-02-17
M00676,device,D06231,2026-02-17 00:00:00,2026-04-01
M00677,ip,I00144,2026-01-01 00:00:00,2026-04-01
M00677,device,D01847,2026-01-01 00:00:00,2026-04-01
M00678,ip,I07548,2026-01-01 00:00:00,2026-04-01
M00678,device,D05079,2026-01-01 00:00:00,2026-04-01
M00679,ip,I00662,2026-01-01 00:00:00,2026-04-01
M00679,device,D03386,2026-01-01 00:00:00,2026-04-01
M00680,ip,I09773,2026-01-01 00:00:00,2026-04-01
M00680,device,D00904,2026-01-01 00:00:00,2026-04-01
M00681,ip,I01588,2026-01-01 00:00:00,2026-04-01
M00681,device,D08364,2026-01-01 00:00:00,2026-03-19
M00681,device,D06262,2026-03-19 00:00:00,2026-04-01
M00682,ip,I06379,2026-01-01 00:00:00,2026-04-01
M00682,device,D05971,2026-01-01 00:00:00,2026-04-01
M00683,ip,I07213,2026-01-01 00:00:00,2026-04-01
M00683,device,D04864,2026-01-01 00:00:00,2026-04-01
M00684,ip,I01502,2026-01-01 00:00:00,2026-04-01
M00684,device,D04410,2026-01-01 00:00:00,2026-01-31
M00684,device,D09452,2026-01-31 00:00:00,2026-04-01
M00685,ip,I00833,2026-01-01 00:00:00,2026-04-01
M00685,device,D02191,2026-01-01 00:00:00,2026-02-11
M00685,device,D03292,2026-02-11 00:00:00,2026-04-01
M00686,ip,I07796,2026-01-01 00:00:00,2026-04-01
M00686,device,D02506,2026-01-01 00:00:00,2026-03-16
M00686,device,D01089,2026-03-16 00:00:00,2026-04-01
M00687,ip,I08101,2026-01-01 00:00:00,2026-04-01
M00687,device,D04056,2026-01-01 00:00:00,2026-03-25
M00687,device,D03125,2026-03-25 00:00:00,2026-04-01
M00688,ip,I07250,2026-01-01 00:00:00,2026-04-01
M00688,device,D00631,2026-01-01 00:00:00,2026-04-01
M00689,ip,I09991,2026-01-01 00:00:00,2026-04-01
M00689,device,D08405,2026-01-01 00:00:00,2026-04-01
M00690,ip,I05054,2026-01-01 00:00:00,2026-04-01
M00690,device,D07344,2026-01-01 00:00:00,2026-03-03
M00690,device,D08678,2026-03-03 00:00:00,2026-04-01
M00691,ip,I02244,2026-01-01 00:00:00,2026-04-01
M00691,device,D04146,2026-01-01 00:00:00,2026-04-01
M00692,ip,I05126,2026-01-01 00:00:00,2026-04-01
M00692,device,D05992,2026-01-01 00:00:00,2026-02-01
M00692,device,D03890,2026-02-01 00:00:00,2026-04-01
M00693,ip,I08453,2026-01-01 00:00:00,2026-04-01
M00693,device,D04756,2026-01-01 00:00:00,2026-04-01
M00694,ip,I07051,2026-01-11 00:00:00,2026-02-16
M00694,device,D07442,2026-01-11 00:00:00,2026-02-01
M00694,device,D06941,2026-02-01 00:00:00,2026-04-01
M00695,ip,I01126,2026-01-01 00:00:00,2026-04-01
M00695,device,D08689,2026-01-01 00:00:00,2026-02-25
M00695,device,D01875,2026-02-25 00:00:00,2026-04-01
M00696,ip,I09603,2026-01-01 00:00:00,2026-04-01
M00696,device,D05895,2026-01-01 00:00:00,2026-01-28
M00696,device,D02032,2026-01-28 00:00:00,2026-04-01
M00697,ip,I08554,2026-03-17 00:00:00,2026-04-01
M00697,device,D05989,2026-03-17 00:00:00,2026-04-01
M00698,ip,I03676,2026-01-28 00:00:00,2026-04-01
M00698,device,D03829,2026-01-28 00:00:00,2026-04-01
M00699,ip,I01187,2026-01-01 00:00:00,2026-04-01
M00699,device,D09982,2026-01-01 00:00:00,2026-04-01
M00700,ip,I03588,2026-03-15 00:00:00,2026-04-01
M00700,device,D03505,2026-03-15 00:00:00,2026-04-01
M00701,ip,I06307,2026-01-01 00:00:00,2026-04-01
M00701,device,D03187,2026-01-01 00:00:00,2026-04-01
M00702,ip,I06226,2026-01-01 00:00:00,2026-04-01
M00702,device,D00451,2026-01-01 00:00:00,2026-04-01
M00703,ip,I06966,2026-01-24 00:00:00,2026-04-01
M00703,device,D00764,2026-01-24 00:00:00,2026-04-01
M00704,ip,I06887,2026-01-01 00:00:00,2026-04-01
M00704,device,D03476,2026-01-01 00:00:00,2026-04-01
M00705,ip,I00068,2026-01-01 00:00:00,2026-04-01
M00705,device,D06648,2026-01-01 00:00:00,2026-04-01
M00706,ip,I02622,2026-01-01 00:00:00,2026-04-01
M00706,device,D02102,2026-01-01 00:00:00,2026-01-14
M00706,device,D07162,2026-01-14 00:00:00,2026-04-01
M00707,ip,I00152,2026-01-01 00:00:00,2026-04-01
M00707,device,D00485,2026-01-01 00:00:00,2026-01-18
M00707,device,D06299,2026-01-18 00:00:00,2026-04-01
M00708,ip,I01324,2026-01-01 00:00:00,2026-04-01
M00708,device,D08033,2026-01-01 00:00:00,2026-04-01
M00709,ip,I05592,2026-01-01 00:00:00,2026-04-01
M00709,device,D01403,2026-01-01 00:00:00,2026-04-01
M00710,ip,I09808,2026-01-01 00:00:00,2026-04-01
M00710,device,D03744,2026-01-01 00:00:00,2026-04-01
M00711,ip,I01468,2026-01-01 00:00:00,2026-04-01
M00711,device,D07706,2026-01-01 00:00:00,2026-04-01
M00712,ip,I04310,2026-01-01 00:00:00,2026-04-01
M00712,device,D02333,2026-01-01 00:00:00,2026-04-01
M00713,ip,I04956,2026-02-15 00:00:00,2026-04-01
M00713,device,D01010,2026-02-15 00:00:00,2026-04-01
M00714,ip,I06409,2026-01-01 00:00:00,2026-04-01
M00714,device,D06109,2026-01-01 00:00:00,2026-03-03
M00714,device,D08120,2026-03-03 00:00:00,2026-04-01
M00715,ip,I08355,2026-01-01 00:00:00,2026-04-01
M00715,device,D09957,2026-01-01 00:00:00,2026-03-24
M00715,device,D06946,2026-03-24 00:00:00,2026-04-01
M00716,ip,I07847,2026-01-01 00:00:00,2026-04-01
M00716,device,D02915,2026-01-01 00:00:00,2026-04-01
M00717,ip,I08135,2026-01-01 00:00:00,2026-02-12
M00717,device,D08618,2026-01-01 00:00:00,2026-04-01
M00718,ip,I00878,2026-01-01 00:00:00,2026-04-01
M00718,device,D00404,2026-01-01 00:00:00,2026-02-07
M00718,device,D08794,2026-02-07 00:00:00,2026-04-01
M00719,ip,I06267,2026-01-01 00:00:00,2026-04-01
M00719,device,D02751,2026-01-01 00:00:00,2026-02-09
M00719,device,D07465,2026-02-09 00:00:00,2026-04-01
M00720,ip,I09837,2026-01-01 00:00:00,2026-04-01
M00720,device,D02768,2026-01-01 00:00:00,2026-04-01
M00721,ip,I02447,2026-02-04 00:00:00,2026-04-01
M00721,device,D01395,2026-02-04 00:00:00,2026-03-11
M00721,device,D04643,2026-03-11 00:00:00,2026-04-01
M00722,ip,I07395,2026-01-01 00:00:00,2026-01-23
M00722,device,D05212,2026-01-01 00:00:00,2026-04-01
M00723,ip,I06483,2026-01-01 00:00:00,2026-04-01
M00723,device,D07130,2026-01-01 00:00:00,2026-04-01
M00724,ip,I05284,2026-01-01 00:00:00,2026-04-01
M00724,device,D00674,2026-01-01 00:00:00,2026-03-19
M00724,device,D02552,2026-03-19 00:00:00,2026-04-01
M00725,ip,I03688,2026-01-01 00:00:00,2026-04-01
M00725,device,D09577,2026-01-01 00:00:00,2026-04-01
M00726,ip,I05168,2026-01-01 00:00:00,2026-02-15
M00726,device,D01181,2026-01-01 00:00:00,2026-04-01
M00727,ip,I08166,2026-01-01 00:00:00,2026-04-01
M00727,device,D00432,2026-01-01 00:00:00,2026-04-01
M00728,ip,I08863,2026-01-01 00:00:00,2026-04-01
M00728,device,D01858,2026-01-01 00:00:00,2026-04-01
M00729,ip,I02712,2026-01-01 00:00:00,2026-04-01
M00729,device,D05186,2026-01-01 00:00:00,2026-04-01
M00730,ip,I03560,2026-01-01 00:00:00,2026-04-01
M00730,device,D00113,2026-01-01 00:00:00,2026-04-01
M00731,ip,I04097,2026-01-01 00:00:00,2026-04-01
M00731,device,D08549,2026-01-01 00:00:00,2026-03-23
M00731,device,D04594,2026-03-23 00:00:00,2026-04-01
M00732,ip,I05101,2026-01-01 00:00:00,2026-04-01
M00732,device,D07863,2026-01-01 00:00:00,2026-03-04
M00732,device,D06777,2026-03-04 00:00:00,2026-04-01
M00733,ip,I07960,2026-01-01 00:00:00,2026-04-01
M00733,device,D07521,2026-01-01 00:00:00,2026-02-21
M00733,device,D07432,2026-02-21 00:00:00,2026-04-01
M00734,ip,I08683,2026-01-15 00:00:00,2026-04-01
M00734,device,D08254,2026-01-15 00:00:00,2026-02-17
M00734,device,D05919,2026-02-17 00:00:00,2026-04-01
M00735,ip,I01954,2026-01-01 00:00:00,2026-02-02
M00735,device,D07951,2026-01-01 00:00:00,2026-02-02
M00736,ip,I07856,2026-01-01 00:00:00,2026-01-28
M00736,device,D07962,2026-01-01 00:00:00,2026-02-05
M00736,device,D09364,2026-02-05 00:00:00,2026-04-01
M00737,ip,I01009,2026-03-01 00:00:00,2026-04-01
M00737,device,D09225,2026-03-01 00:00:00,2026-04-01
M00738,ip,I06545,2026-03-07 00:00:00,2026-04-01
M00738,device,D08957,2026-03-07 00:00:00,2026-04-01
M00739,ip,I04262,2026-01-01 00:00:00,2026-04-01
M00739,device,D09520,2026-01-01 00:00:00,2026-04-01
M00740,ip,I04656,2026-03-26 00:00:00,2026-04-01
M00740,device,D05559,2026-03-26 00:00:00,2026-03-31
M00740,device,D05412,2026-03-31 00:00:00,2026-04-01
M00741,ip,I09946,2026-01-03 00:00:00,2026-04-01
M00741,device,D04913,2026-01-03 00:00:00,2026-04-01
M00742,ip,I05995,2026-01-01 00:00:00,2026-04-01
M00742,device,D05458,2026-01-01 00:00:00,2026-02-16
M00742,device,D01536,2026-02-16 00:00:00,2026-04-01
M00743,ip,I08681,2026-01-01 00:00:00,2026-04-01
M00743,device,D05303,2026-01-01 00:00:00,2026-01-19
M00743,device,D06291,2026-01-19 00:00:00,2026-04-01
M00744,ip,I01458,2026-03-25 00:00:00,2026-04-01
M00744,device,D03728,2026-03-25 00:00:00,2026-03-30
M00744,device,D01308,2026-03-30 00:00:00,2026-04-01
M00745,ip,I06564,2026-02-20 00:00:00,2026-04-01
M00745,device,D07582,2026-02-20 00:00:00,2026-03-08
M00745,device,D06771,2026-03-08 00:00:00,2026-04-01
M00746,ip,I08089,2026-01-01 00:00:00,2026-04-01
M00746,device,D05481,2026-01-01 00:00:00,2026-04-01
M00747,ip,I04318,2026-01-01 00:00:00,2026-04-01
M00747,device,D09897,2026-01-01 00:00:00,2026-04-01
M00748,ip,I01935,2026-02-26 00:00:00,2026-04-01
M00748,device,D06329,2026-02-26 00:00:00,2026-03-22
M00748,device,D06124,2026-03-22 00:00:00,2026-04-01
M00749,ip,I05317,2026-01-01 00:00:00,2026-04-01
M00749,device,D02848,2026-01-01 00:00:00,2026-04-01
M00750,ip,I06537,2026-01-01 00:00:00,2026-04-01
M00750,device,D04147,2026-01-01 00:00:00,2026-04-01
M00751,ip,I03903,2026-01-01 00:00:00,2026-04-01
M00751,device,D09475,2026-01-01 00:00:00,2026-04-01
M00752,ip,I07009,2026-01-01 00:00:00,2026-04-01
M00752,device,D09984,2026-01-01 00:00:00,2026-04-01
M00753,ip,I08463,2026-01-01 00:00:00,2026-04-01
M00753,device,D07602,2026-01-01 00:00:00,2026-04-01
M00754,ip,I07257,2026-01-01 00:00:00,2026-02-02
M00754,device,D03898,2026-01-01 00:00:00,2026-02-02
M00755,ip,I08869,2026-01-01 00:00:00,2026-04-01
M00755,device,D07419,2026-01-01 00:00:00,2026-04-01
M00756,ip,I00753,2026-01-01 00:00:00,2026-04-01
M00756,device,D09444,2026-01-01 00:00:00,2026-04-01
M00757,ip,I01029,2026-01-01 00:00:00,2026-04-01
M00757,device,D06929,2026-01-01 00:00:00,2026-04-01
M00758,ip,I06467,2026-01-01 00:00:00,2026-04-01
M00758,device,D05463,2026-01-01 00:00:00,2026-04-01
M00759,ip,I01979,2026-01-01 00:00:00,2026-04-01
M00759,device,D03131,2026-01-01 00:00:00,2026-04-01
M00760,ip,I03426,2026-01-01 00:00:00,2026-04-01
M00760,device,D04700,2026-01-01 00:00:00,2026-04-01
M00761,ip,I06045,2026-01-01 00:00:00,2026-04-01
M00761,device,D05618,2026-01-01 00:00:00,2026-04-01
M00762,ip,I02528,2026-01-01 00:00:00,2026-04-01
M00762,device,D09408,2026-01-01 00:00:00,2026-04-01
M00763,ip,I04617,2026-01-01 00:00:00,2026-04-01
M00763,device,D07448,2026-01-01 00:00:00,2026-04-01
M00764,ip,I08944,2026-01-01 00:00:00,2026-04-01
M00764,device,D01448,2026-01-01 00:00:00,2026-01-31
M00764,device,D07653,2026-01-31 00:00:00,2026-04-01
M00765,ip,I09254,2026-01-01 00:00:00,2026-04-01
M00765,device,D01054,2026-01-01 00:00:00,2026-03-26
M00765,device,D07625,2026-03-26 00:00:00,2026-04-01
M00766,ip,I06857,2026-01-01 00:00:00,2026-04-01
M00766,device,D09361,2026-01-01 00:00:00,2026-02-09
M00766,device,D06919,2026-02-09 00:00:00,2026-04-01
M00767,ip,I09982,2026-01-01 00:00:00,2026-04-01
M00767,device,D05969,2026-01-01 00:00:00,2026-04-01
M00768,ip,I09333,2026-01-01 00:00:00,2026-04-01
M00768,device,D05367,2026-01-01 00:00:00,2026-04-01
M00769,ip,I01439,2026-01-28 00:00:00,2026-01-20
M00769,device,D00671,2026-01-28 00:00:00,2026-04-01
M00770,ip,I08958,2026-01-01 00:00:00,2026-04-01
M00770,device,D09200,2026-01-01 00:00:00,2026-04-01
M00771,ip,I04347,2026-02-13 00:00:00,2026-04-01
M00771,device,D07642,2026-02-13 00:00:00,2026-04-01
M00772,ip,I00387,2026-01-05 00:00:00,2026-04-01
M00772,device,D00914,2026-01-05 00:00:00,2026-03-16
M00772,device,D00122,2026-03-16 00:00:00,2026-04-01
M00773,ip,I01600,2026-01-01 00:00:00,2026-04-01
M00773,device,D06640,2026-01-01 00:00:00,2026-04-01
M00774,ip,I05180,2026-03-07 00:00:00,2026-04-01
M00774,device,D04948,2026-03-07 00:00:00,2026-03-17
M00774,device,D06891,2026-03-17 00:00:00,2026-04-01
M00775,ip,I07437,2026-01-01 00:00:00,2026-04-01
M00775,device,D02399,2026-01-01 00:00:00,2026-04-01
M00776,ip,I02430,2026-03-11 00:00:00,2026-04-01
M00776,device,D05935,2026-03-11 00:00:00,2026-04-01
M00777,ip,I05592,2026-01-06 00:00:00,2026-04-01
M00777,device,D07527,2026-01-06 00:00:00,2026-04-01
M00778,ip,I05903,2026-01-01 00:00:00,2026-04-01
M00778,device,D08998,2026-01-01 00:00:00,2026-04-01
M00779,ip,I05723,2026-01-01 00:00:00,2026-04-01
M00779,device,D02646,2026-01-01 00:00:00,2026-04-01
M00780,ip,I04361,2026-03-11 00:00:00,2026-04-01
M00780,device,D01498,2026-03-11 00:00:00,2026-04-01
M00781,ip,I04910,2026-01-01 00:00:00,2026-04-01
M00781,device,D07387,2026-01-01 00:00:00,2026-02-10
M00781,device,D08343,2026-02-10 00:00:00,2026-04-01
M00782,ip,I07249,2026-01-01 00:00:00,2026-04-01
M00782,device,D08888,2026-01-01 00:00:00,2026-04-01
M00783,ip,I01330,2026-01-01 00:00:00,2026-04-01
M00783,device,D02960,2026-01-01 00:00:00,2026-02-24
M00783,device,D05253,2026-02-24 00:00:00,2026-04-01
M00784,ip,I06590,2026-01-01 00:00:00,2026-02-04
M00784,device,D02051,2026-01-01 00:00:00,2026-02-04
M00785,ip,I03616,2026-01-01 00:00:00,2026-04-01
M00785,device,D00606,2026-01-01 00:00:00,2026-04-01
M00786,ip,I09361,2026-02-01 00:00:00,2026-04-01
M00786,device,D00477,2026-02-01 00:00:00,2026-04-01
M00787,ip,I05679,2026-02-25 00:00:00,2026-02-20
M00787,device,D07410,2026-02-25 00:00:00,2026-02-20
M00788,ip,I06499,2026-03-05 00:00:00,2026-04-01
M00788,device,D04898,2026-03-05 00:00:00,2026-04-01
M00789,ip,I01601,2026-01-29 00:00:00,2026-04-01
M00789,device,D04967,2026-01-29 00:00:00,2026-04-01
M00790,ip,I06616,2026-01-15 00:00:00,2026-01-23
M00790,device,D07484,2026-01-15 00:00:00,2026-04-01
M00791,ip,I09979,2026-01-01 00:00:00,2026-04-01
M00791,device,D03603,2026-01-01 00:00:00,2026-03-19
M00791,device,D03385,2026-03-19 00:00:00,2026-04-01
M00792,ip,I05524,2026-01-01 00:00:00,2026-04-01
M00792,device,D05779,2026-01-01 00:00:00,2026-03-04
M00792,device,D01658,2026-03-04 00:00:00,2026-04-01
M00793,ip,I07626,2026-03-25 00:00:00,2026-01-26
M00793,device,D06934,2026-03-25 00:00:00,2026-03-30
M00793,device,D06515,2026-03-30 00:00:00,2026-04-01
M00794,ip,I03081,2026-01-01 00:00:00,2026-04-01
M00794,device,D06890,2026-01-01 00:00:00,2026-02-06
M00794,device,D08241,2026-02-06 00:00:00,2026-04-01
M00795,ip,I05991,2026-01-01 00:00:00,2026-04-01
M00795,device,D08663,2026-01-01 00:00:00,2026-04-01
M00796,ip,I09494,2026-01-01 00:00:00,2026-04-01
M00796,device,D05075,2026-01-01 00:00:00,2026-04-01
M00797,ip,I06477,2026-01-01 00:00:00,2026-04-01
M00797,device,D03454,2026-01-01 00:00:00,2026-04-01
M00798,ip,I04352,2026-01-17 00:00:00,2026-04-01
M00798,device,D03049,2026-01-17 00:00:00,2026-04-01
M00799,ip,I07667,2026-01-01 00:00:00,2026-04-01
M00799,device,D03000,2026-01-01 00:00:00,2026-04-01
M00800,ip,I09280,2026-01-01 00:00:00,2026-04-01
M00800,device,D08143,2026-01-01 00:00:00,2026-02-28
M00800,device,D02548,2026-02-28 00:00:00,2026-04-01
M00801,ip,I03925,2026-01-01 00:00:00,2026-04-01
M00801,device,D01042,2026-01-01 00:00:00,2026-02-05
M00801,device,D04069,2026-02-05 00:00:00,2026-04-01
M00802,ip,I00426,2026-01-01 00:00:00,2026-04-01
M00802,device,D07759,2026-01-01 00:00:00,2026-04-01
M00803,ip,I01780,2026-01-01 00:00:00,2026-04-01
M00803,device,D00533,2026-01-01 00:00:00,2026-04-01
M00804,ip,I07478,2026-01-03 00:00:00,2026-04-01
M00804,device,D07954,2026-01-03 00:00:00,2026-04-01
M00805,ip,I00014,2026-01-01 00:00:00,2026-04-01
M00805,device,D02451,2026-01-01 00:00:00,2026-04-01
M00806,ip,I05076,2026-01-01 00:00:00,2026-04-01
M00806,device,D00240,2026-01-01 00:00:00,2026-04-01
M00807,ip,I02270,2026-01-01 00:00:00,2026-04-01
M00807,device,D08043,2026-01-01 00:00:00,2026-04-01
M00808,ip,I06265,2026-01-01 00:00:00,2026-04-01
M00808,device,D00895,2026-01-01 00:00:00,2026-01-26
M00808,device,D08728,2026-01-26 00:00:00,2026-04-01
M00809,ip,I09682,2026-01-01 00:00:00,2026-04-01
M00809,device,D04753,2026-01-01 00:00:00,2026-04-01
M00810,ip,I02422,2026-01-01 00:00:00,2026-04-01
M00810,device,D05733,2026-01-01 00:00:00,2026-02-23
M00810,device,D06438,2026-02-23 00:00:00,2026-04-01
M00811,ip,I06671,2026-01-01 00:00:00,2026-04-01
M00811,device,D09451,2026-01-01 00:00:00,2026-04-01
M00812,ip,I02117,2026-01-01 00:00:00,2026-04-01
M00812,device,D04646,2026-01-01 00:00:00,2026-04-01
M00813,ip,I04744,2026-01-01 00:00:00,2026-02-06
M00813,device,D06886,2026-01-01 00:00:00,2026-03-21
M00813,device,D06701,2026-03-21 00:00:00,2026-04-01
M00814,ip,I02304,2026-01-06 00:00:00,2026-04-01
M00814,device,D00597,2026-01-06 00:00:00,2026-04-01
M00815,ip,I00172,2026-02-20 00:00:00,2026-04-01
M00815,device,D06157,2026-02-20 00:00:00,2026-03-23
M00815,device,D00382,2026-03-23 00:00:00,2026-04-01
M00816,ip,I07522,2026-01-01 00:00:00,2026-02-03
M00816,device,D06180,2026-01-01 00:00:00,2026-02-12
M00816,device,D05330,2026-02-12 00:00:00,2026-04-01
M00817,ip,I08904,2026-03-13 00:00:00,2026-04-01
M00817,device,D02612,2026-03-13 00:00:00,2026-04-01
M00818,ip,I00127,2026-01-01 00:00:00,2026-04-01
M00818,device,D08958,2026-01-01 00:00:00,2026-01-26
M00818,device,D07864,2026-01-26 00:00:00,2026-04-01
M00819,ip,I08093,2026-01-01 00:00:00,2026-02-11
M00819,device,D01561,2026-01-01 00:00:00,2026-04-01
M00820,ip,I02936,2026-03-21 00:00:00,2026-04-01
M00820,device,D03574,2026-03-21 00:00:00,2026-03-26
