merchant_id,volume_delta_t1_t2,refund_delta_t1_t2,network_growth_t1_t2,device_churn_t1_t2,ip_churn_t1_t2,volume_delta_t2_t3,refund_delta_t2_t3,network_growth_t2_t3,device_churn_t2_t3,ip_churn_t2_t3,volume_static_t3,refund_rate_static_t3,network_size_static_t3
M00724,361.6600000000001,-0.14285714285714285,1,0.0,0.0,-63.17000000000007,0.0,1,0.5,0.0,855.62,0.0,3
M00725,-206.45999999999998,0.0,0,0.0,0.0,-226.63,0.0,1,0.0,0.0,183.45,0.0,2
M00726,-166.63,-1.0,24,0.0,0.5,306.02,0.0,-2,0.0,0.5,306.02,0.0,23
M00727,-1642.62,0.0,0,0.0,0.0,1078.3000000000002,0.02564102564102564,-1,0.0,0.0,4707.92,0.02564102564102564,1
M00728,744.5899999999999,0.1,0,0.0,0.0,-395.53,0.0,0,0.0,0.0,897.49,0.1,0
M00729,474.27000000000004,0.0,0,0.0,0.0,-225.25000000000006,0.0,0,0.0,0.0,474.71,0.0,1
M00730,-237.31000000000003,0.0,0,0.0,0.0,758.2099999999999,0.1,0,0.0,0.0,1003.31,0.1,0
M00731,21.46999999999999,1.0,0,0.0,0.0,-71.35,-1.0,2,0.5,0.0,0.0,0.0,5
M00732,-349.87,0.0,0,0.0,0.0,774.3800000000001,0.0,1,0.5,0.0,871.6600000000001,0.0,4
M00733,-21.929999999999993,0.0,0,0.5,0.0,-124.2,0.0,-1,0.5,0.0,0.0,0.0,0
M00734,1055.51,0.08333333333333333,0,0.5,0.0,-965.9899999999999,-0.08333333333333333,-1,0.5,0.0,169.60999999999999,0.0,0
M00735,375.8399999999999,0.0,4,0.5,0.5,-161.58999999999992,0.0,-1,0.5,0.5,565.85,0.0,4
M00736,17.03000000000003,0.0,1,0.5,0.5,-311.12,0.0,-1,0.5,0.0,198.24,0.0,16
M00737,142.61,0.0,0,1.0,1.0,6868.68,0.07936507936507936,0,0.0,0.0,7011.29,0.07936507936507936,0
M00738,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1
M00739,289.01,1.0,1,0.0,0.0,-289.01,-1.0,0,0.0,0.0,0.0,0.0,1
M00740,0.0,0.0,0,0.0,0.0,3026.7999999999997,0.0,2,1.0,1.0,3026.7999999999997,0.0,2
M00741,-168.3800000000001,-0.125,0,0.0,0.0,-31.30999999999983,0.14285714285714285,0,0.0,0.0,707.3900000000001,0.14285714285714285,3
M00742,-160.79,0.0,0,0.5,0.0,99.0,0.0,0,0.5,0.0,99.0,0.0,1
M00743,-30.980000000000018,-0.1090909090909091,1,0.5,0.0,-389.9699999999998,-0.013986013986013984,0,0.0,0.0,1430.67,0.07692307692307693,2
M00744,0.0,0.0,0,0.0,0.0,11743.91,0.5977011494252874,2,1.0,1.0,11743.91,0.5977011494252874,2
M00745,0.0,0.0,2,1.0,1.0,1867.79,0.0,0,0.5,0.0,1867.79,0.0,2
M00746,-84.63000000000001,0.0,0,0.0,0.0,37.64,0.0,0,0.0,0.0,92.75,0.0,1
M00747,-659.94,0.0,0,0.0,0.0,66.85999999999996,0.0,0,0.0,0.0,417.03,0.0,2
M00748,44.12,0.0,2,1.0,1.0,2904.9,0.045454545454545456,0,0.5,0.0,2949.02,0.045454545454545456,2
M00749,-564.4499999999999,0.0,0,0.0,0.0,-55.24000000000001,0.0,0,0.0,0.0,660.4,0.0,0
M00750,961.7699999999998,-0.055263157894736833,0,0.0,0.0,976.7800000000002,-0.02058823529411765,0,0.0,0.0,3582.94,0.029411764705882353,1
M00751,-400.5399999999999,-0.2,0,0.0,0.0,-190.07000000000005,0.0,0,0.0,0.0,261.84,0.0,1
M00752,2054.99,0.004901960784313722,0,0.0,0.0,-2501.51,-0.01950354609929078,0,0.0,0.0,5504.58,0.06382978723404255,1
M00753,-655.9100000000001,-0.08333333333333333,0,0.0,0.0,152.48000000000002,0.09090909090909091,0,0.0,0.0,1272.68,0.09090909090909091,1
M00754,-111.64000000000004,0.0,6,0.5,0.5,34.78000000000003,0.0,-1,0.5,0.5,388.81,0.0,5
M00755,215.79999999999995,0.0,0,0.0,0.0,-123.05999999999995,0.0,0,0.0,0.0,1332.99,0.0,1
M00756,1612.09,0.0,1,0.0,0.0,518.79,0.03125,0,0.0,0.0,4141.08,0.03125,4
M00757,308.05999999999995,-0.17647058823529413,0,0.0,0.0,-761.77,0.0,0,0.0,0.0,1131.49,0.0,0
M00758,244.81,0.0,0,0.0,0.0,-267.25,0.0,0,0.0,0.0,152.51999999999998,0.0,0
M00759,129.64000000000001,0.0,0,0.0,0.0,-177.42000000000002,0.0,0,0.0,0.0,39.82,0.0,1
M00760,-447.8,0.0,0,0.0,0.0,48.33,0.0,-1,0.0,0.0,48.33,0.0,0
M00761,133.91,0.0,0,0.0,0.0,98.25999999999999,0.0,0,0.0,0.0,232.17,0.0,1
M00762,155.74000000000012,0.0,0,0.0,0.0,-512.0100000000001,0.0,0,0.0,0.0,524.87,0.0,0
M00763,124.50000000000003,-0.3333333333333333,0,0.0,0.0,-229.60000000000002,0.0,1,0.0,0.0,0.0,0.0,2
M00764,111.07,0.3333333333333333,-1,1.0,0.0,-28.819999999999993,-0.3333333333333333,0,0.0,0.0,414.23,0.0,1
M00765,-1842.12,-0.05263157894736842,0,0.0,0.0,1731.9500000000003,0.0,0,0.5,0.0,2203.2000000000003,0.0,1
M00766,101.85000000000002,0.125,0,0.5,0.0,-177.95000000000005,-0.125,0,0.5,0.0,258.03,0.0,0
M00767,22.090000000000146,0.015250544662309365,0,0.0,0.0,477.5500000000002,-0.04074074074074074,0,0.0,0.0,5946.04,0.03333333333333333,0
M00768,-927.8,0.0,0,0.0,0.0,-130.55,0.0,0,0.0,0.0,0.0,0.0,0
M00769,89.43,0.0,2,0.0,0.5,22.049999999999997,0.0,0,0.0,0.0,111.48,0.0,3
M00770,68.77,0.0,0,0.0,0.0,-169.07,0.0,-1,0.0,0.0,0.0,0.0,0
M00771,2596.55,0.0,1,1.0,1.0,-1512.4500000000003,0.0,0,0.0,0.0,1084.1,0.0,1
M00772,905.8199999999999,-0.08333333333333333,0,0.0,0.0,837.0700000000002,0.07692307692307693,0,0.5,0.0,2673.55,0.07692307692307693,0
M00773,-609.3199999999999,1.0,0,0.0,0.0,-57.73,-1.0,0,0.0,0.0,0.0,0.0,0
M00774,0.0,0.0,0,0.0,0.0,435.21000000000004,0.0,0,1.0,1.0,435.21000000000004,0.0,0
M00775,-40.43000000000029,-0.07738095238095238,0,0.0,0.0,1323.15,0.03346203346203347,0,0.0,0.0,4025.79,0.08108108108108109,1
M00776,0.0,0.0,0,0.0,0.0,528.0999999999999,0.0,1,1.0,1.0,528.0999999999999,0.0,1
M00777,956.3499999999999,0.10526315789473684,0,0.0,0.0,-986.3899999999999,-0.10526315789473684,1,0.0,0.0,1318.17,0.0,2
M00778,-178.22000000000003,0.0,0,0.0,0.0,138.29999999999998,0.0,0,0.0,0.0,241.23999999999998,0.0,0
M00779,485.12,0.0,0,0.0,0.0,-472.59000000000003,0.0,0,0.0,0.0,584.86,0.0,0
M00780,0.0,0.0,0,0.0,0.0,6239.68,0.0196078431372549,0,1.0,1.0,6239.68,0.0196078431372549,0
M00781,465.69999999999993,0.1111111111111111,0,0.5,0.0,-281.67999999999995,0.013888888888888895,0,0.5,0.0,710.59,0.125,0
M00782,113.07999999999998,0.0,-1,0.0,0.0,130.01000000000005,0.0,0,0.0,0.0,293.47,0.0,1
M00783,-265.77999999999975,-0.07407407407407407,0,0.5,0.0,-407.55999999999995,0.0,-1,0.5,0.0,2411.2200000000003,0.0,1
M00784,381.48999999999995,0.0,4,0.5,0.5,-27.519999999999982,0.0,0,0.5,0.5,781.41,0.0,4
M00785,-12585.080000000002,0.01265969802555169,0,0.0,0.0,5276.809999999998,-0.018043261372561514,0,0.0,0.0,42573.17,0.04699738903394256,2
M00786,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M00787,0.0,0.0,6,1.0,1.0,103.99,0.0,0,0.5,0.5,103.99,0.0,6
M00788,0.0,0.0,0,0.0,0.0,7076.72,0.03773584905660377,0,1.0,1.0,7076.72,0.03773584905660377,0
M00789,255.94,0.0,-1,0.0,0.0,518.1300000000001,0.0,0,0.0,0.0,828.95,0.0,0
M00790,1080.61,-0.18181818181818182,-4,0.0,0.5,-667.8599999999999,0.0,0,0.0,0.0,1220.21,0.0,15
M00791,-22.48999999999998,0.0,0,0.0,0.0,435.04999999999995,0.25,1,0.5,0.0,619.51,0.25,1
M00792,-260.09000000000003,-0.1111111111111111,0,0.0,0.0,108.30999999999995,0.0,1,0.5,0.0,759.06,0.0,2
M00793,0.0,0.0,-1,0.0,0.0,1797.48,0.15,-1,1.0,0.0,1797.48,0.15,26
M00794,-37.06,-0.5,0,0.5,0.0,-166.41,0.0,0,0.5,0.0,0.0,0.0,0
M00795,142.45,0.0,0,0.0,0.0,171.78999999999996,0.125,-1,0.0,0.0,503.22999999999996,0.125,0
M00796,98.56,0.0,0,0.0,0.0,-98.56,0.0,0,0.0,0.0,0.0,0.0,2
M00797,487.51,0.16666666666666666,0,0.0,0.0,-250.31999999999994,-0.16666666666666666,1,0.0,0.0,577.72,0.0,2
M00798,1824.4399999999998,-0.1111111111111111,0,0.0,0.0,-1594.78,0.04,2,0.0,0.0,1940.3999999999999,0.04,3
M00799,295.19999999999993,-1.0,0,0.0,0.0,-671.0899999999999,0.0,0,0.0,0.0,0.0,0.0,0
M00800,192.13,0.0,2,0.5,0.0,394.67,0.0,-1,0.5,0.0,619.12,0.0,2
M00801,-73.65000000000009,0.05238095238095239,0,0.5,0.0,-534.0199999999998,0.024999999999999994,0,0.5,0.0,1872.39,0.125,2
M00802,71.19,0.0,0,0.0,0.0,-122.25,0.0,0,0.0,0.0,0.0,0.0,1
M00803,385.3799999999999,0.0625,0,0.0,0.0,-171.3699999999999,-0.0625,0,0.0,0.0,1242.95,0.0,1
M00804,-81.36999999999995,0.5,0,0.0,0.0,465.0399999999999,0.0,0,0.0,0.0,751.3199999999999,0.5,0
M00805,383.88000000000005,0.0,0,0.0,0.0,-152.11000000000007,0.0,0,0.0,0.0,339.33,0.0,2
M00806,-930.4000000000001,-0.07142857142857142,0,0.0,0.0,-479.8800000000001,0.05263157894736842,0,0.0,0.0,1837.1,0.05263157894736842,0
M00807,-110.46000000000004,-0.09090909090909091,0,0.0,0.0,137.67000000000007,0.1111111111111111,0,0.0,0.0,1201.38,0.1111111111111111,0
M00808,-753.32,-0.20833333333333331,-1,0.5,0.0,225.62,-0.125,0,0.0,0.0,947.97,0.0,1
M00809,-78.61,0.0,0,0.0,0.0,98.73,0.5,0,0.0,0.0,98.73,0.5,1
M00810,373.73000000000013,0.0,2,0.5,0.0,673.21,0.0,-1,0.5,0.0,1789.8000000000002,0.0,1
M00811,6.289999999999992,0.0,0,0.0,0.0,31.400000000000006,0.0,0,0.0,0.0,143.78,0.0,0
M00812,330.86,0.0,0,0.0,0.0,-377.24,0.0,0,0.0,0.0,68.45,0.0,0
M00813,-94.50999999999999,-0.14285714285714285,5,0.0,0.5,957.73,0.3333333333333333,0,0.5,0.5,1130.24,0.3333333333333333,8
M00814,7647.780000000001,-0.05616605616605616,0,0.0,0.0,-7006.0700000000015,-0.023695054945054944,0,0.0,0.0,3297.5499999999997,0.03125,0
M00815,67.27,0.0,0,1.0,1.0,596.1,0.0,0,0.5,0.0,663.37,0.0,0
M00816,-40.94,0.0,23,0.5,0.5,167.74,0.0,-4,0.5,0.5,167.74,0.0,20
M00817,0.0,0.0,0,0.0,0.0,8998.18,0.03125,1,1.0,1.0,8998.18,0.03125,1
M00818,-666.5300000000002,0.0,-1,0.5,0.0,37.780000000000086,0.0,0,0.0,0.0,905.86,0.0,1
M00819,126.05000000000007,0.125,17,0.0,0.5,-123.34000000000003,-0.125,-1,0.0,0.5,687.0,0.0,16
M00820,0.0,0.0,0,0.0,0.0,9819.83,0.03225806451612903,2,1.0,1.0,9819.83,0.03225806451612903,2
M00821,4742.66,0.025,2,1.0,1.0,3805.5,0.024180327868852457,0,0.0,0.0,8548.16,0.04918032786885246,2
M00822,84.46,0.0,1,1.0,1.0,271.07,0.0,0,0.0,0.0,355.53,0.0,1
M00823,694.5699999999999,0.0,1,0.5,0.0,-668.65,0.0,0,0.5,0.0,92.41,0.0,1
M00824,803.05,0.15384615384615385,0,0.0,0.0,-389.54999999999995,-0.10121457489878544,0,0.0,0.0,1723.45,0.05263157894736842,1
M00825,-91.61,0.0,1,0.5,0.0,666.3199999999999,0.0,1,0.5,0.0,666.3199999999999,0.0,2
M00826,664.04,0.0,2,1.0,1.0,514.19,0.0,0,0.0,0.0,1178.23,0.0,2
M00827,0.0,0.0,0,1.0,1.0,140.43,0.0,0,0.0,0.0,140.43,0.0,0
M00828,-292.33000000000004,0.0,0,0.0,0.0,266.88,0.16666666666666666,0,0.0,0.0,1028.48,0.16666666666666666,1
M00829,224.49,0.0,0,0.0,0.0,153.64,0.0,0,0.0,0.0,918.1,0.0,0
M00830,20.600000000000023,0.0,1,0.5,0.0,298.34,0.0,0,0.5,0.0,594.64,0.0,1
M00831,45.14,0.0,-1,0.5,0.0,-45.14,0.0,0,0.0,0.0,0.0,0.0,0
M00832,1352.65,0.06666666666666667,0,1.0,1.0,4728.5599999999995,0.004761904761904759,0,0.0,0.0,6081.21,0.07142857142857142,0
M00833,442.92,-0.16666666666666666,0,0.0,0.0,228.85000000000002,0.1111111111111111,0,0.0,0.0,975.32,0.1111111111111111,0
M00834,0.0,0.0,0,0.0,0.0,5824.82,0.020833333333333332,3,1.0,1.0,5824.82,0.020833333333333332,3
M00835,0.0,0.0,0,0.5,0.0,61.88,0.0,0,0.0,0.0,61.88,0.0,0
M00836,115.31,0.0,0,0.0,0.0,-132.08000000000004,0.0,1,0.5,0.0,260.46,0.0,2
M00837,-162.21,0.0,0,0.0,0.0,153.81000000000003,0.0,0,0.0,0.0,269.97,0.0,0
M00838,-546.85,0.0,0,0.0,0.0,276.65,0.0,0,0.0,0.0,569.13,0.0,0
M00839,-221.56999999999994,0.0267379679144385,0,0.0,0.0,348.3599999999999,-0.03431372549019608,0,0.0,0.0,1447.82,0.08333333333333333,2
M00840,281.88,0.0,0,0.0,0.0,531.0100000000001,0.0,1,0.0,0.0,1048.8600000000001,0.0,3
M00841,1027.93,0.0,1,0.5,0.0,-732.37,0.3333333333333333,0,0.5,0.0,432.63,0.3333333333333333,1
M00842,233.92999999999995,0.0,0,0.0,0.0,126.25,0.0,0,0.0,0.0,630.67,0.0,1
M00843,296.3,0.0,0,0.0,0.0,-209.88,0.0,0,0.0,0.0,86.42,0.0,0
M00844,-225.31000000000003,0.0,0,0.5,0.0,115.51000000000002,0.0,0,0.0,0.0,275.55,0.0,0
M00845,0.0,0.0,0,0.0,0.0,6001.21,0.09803921568627451,0,1.0,1.0,6001.21,0.09803921568627451,0
M00846,531.81,0.25,0,0.0,0.0,-735.5,-0.25,-1,0.0,0.0,10.06,0.0,0
M00847,488.4200000000001,0.4117647058823529,0,0.5,0.0,-235.30000000000018,0.2198142414860681,1,0.0,0.0,1558.3999999999999,0.631578947368421,2
M00848,694.6899999999998,0.045454545454545456,0,0.0,0.0,-743.0699999999997,-0.045454545454545456,0,0.5,0.0,1597.71,0.0,0
M00849,1011.2299999999998,-0.07692307692307693,0,0.0,0.0,-892.3799999999999,0.0,0,0.0,0.0,1233.03,0.0,0
M00850,451.63,0.0,1,1.0,1.0,1939.58,0.0625,1,0.0,0.0,2391.21,0.0625,2
M00851,-121.64999999999998,0.3333333333333333,-1,0.0,0.0,317.31999999999994,-0.3333333333333333,1,0.0,0.0,541.5699999999999,0.0,3
M00852,187.55999999999997,0.14285714285714285,0,0.5,0.0,201.12000000000006,-0.14285714285714285,1,0.5,0.0,573.34,0.0,3
M00853,-202.43000000000006,0.0,0,0.0,0.0,414.73,0.16666666666666666,0,0.0,0.0,1224.49,0.16666666666666666,0
M00854,0.0,0.0,-1,0.0,0.5,0.0,0.0,-3,0.5,0.0,0.0,0.0,24
M00855,375.67999999999984,0.14285714285714285,28,0.5,0.0,551.9500000000003,0.017142857142857154,-1,0.0,0.0,2240.3,0.16,27
M00856,101.40000000000003,0.0,0,0.0,0.0,-413.85,0.0,0,0.0,0.0,0.0,0.0,1
M00857,19.750000000000057,0.25,44,0.0,0.6666666666666666,778.2399999999999,-0.08333333333333334,-31,0.5,0.6666666666666666,1102.07,0.16666666666666666,15
M00858,-158.33999999999997,0.0,0,0.0,0.0,-179.74,0.5,0,0.0,0.0,174.31,0.5,0
M00859,-148.96,-0.3333333333333333,-1,0.5,0.5,153.85000000000002,0.0,-3,0.5,0.0,216.36,0.0,13
M00860,-492.44999999999993,0.0,0,0.0,0.0,477.20000000000005,0.0,0,0.0,0.0,589.7,0.0,2
M00861,-221.84999999999997,0.0,0,0.0,0.0,288.42,0.0,-1,0.0,0.0,695.86,0.0,1
M00862,-1002.39,-0.1111111111111111,0,0.0,0.0,761.5600000000001,0.0,0,0.0,0.0,1477.19,0.0,0
M00863,31.3,1.0,0,0.5,0.0,225.45,-1.0,0,0.0,0.0,256.75,0.0,0
M00864,35.34,0.0,0,0.0,0.0,-35.34,0.0,1,0.5,0.0,0.0,0.0,2
M00865,431.17,0.125,0,0.0,0.0,1473.98,-0.125,1,0.5,0.0,2343.71,0.0,1
M00866,298.6500000000001,0.15384615384615385,0,0.0,0.0,-658.47,-0.028846153846153855,0,0.0,0.0,587.21,0.125,0
M00867,340.4399999999998,0.0,0,0.0,0.0,-1081.4899999999998,0.0,0,0.0,0.0,581.62,0.0,0
M00868,-554.1600000000001,0.0,0,0.0,0.0,82.22,0.0,0,0.0,0.0,82.22,0.0,1
M00869,-42.86000000000013,0.05263157894736842,3,0.6666666666666666,0.5,-1013.8799999999999,-0.05263157894736842,-1,0.5,0.5,279.41,0.0,3
M00870,71.36,0.0,0,0.0,0.0,-55.39999999999999,0.0,0,0.0,0.0,24.73,0.0,1
M00871,-0.18999999999994088,0.0,24,0.0,0.5,-49.210000000000036,0.0,0,0.5,0.5,561.87,0.0,25
M00872,187.65,0.5,2,0.0,0.5,-187.65,-0.5,-2,0.0,0.5,0.0,0.0,2
M00873,0.0,0.0,1,1.0,1.0,1113.03,0.14285714285714285,0,0.0,0.0,1113.03,0.14285714285714285,1
M00874,0.0,0.0,0,0.5,0.0,247.01,0.0,0,0.0,0.0,247.01,0.0,1
M00875,-860.53,-0.125,2,0.5,0.0,2150.8599999999997,0.037037037037037035,0,0.0,0.0,2706.14,0.037037037037037035,4
M00876,248.79000000000002,0.0,1,1.0,1.0,2132.55,0.0,0,0.0,0.0,2381.34,0.0,1
M00877,0.0,0.0,0,0.0,0.0,508.99,0.0,1,1.0,1.0,508.99,0.0,1
M00878,684.1499999999999,-0.07142857142857142,0,0.0,0.0,-236.6199999999999,0.05263157894736842,0,0.0,0.0,2218.6,0.05263157894736842,0
M00879,-83.75,0.0,0,0.0,0.0,159.6,0.0,0,0.0,0.0,159.6,0.0,1
M00880,357.86,0.0,0,0.0,0.0,164.64999999999998,0.0,0,0.0,0.0,606.61,0.0,0
M00881,81.13,0.0,0,0.5,0.0,471.78,0.0,-1,0.0,0.0,552.91,0.0,1
M00882,1323.35,0.08333333333333333,0,1.0,1.0,703.2900000000002,0.0,0,0.0,0.0,2026.64,0.08333333333333333,0
M00883,-1065.37,-0.15384615384615385,0,0.5,0.0,379.64,0.0,-1,0.0,0.0,1176.26,0.0,2
M00884,1023.6400000000001,0.0,12,0.0,0.5,-229.55999999999995,0.0,-1,0.5,0.5,2657.9,0.0,13
M00885,492.14,0.1111111111111111,0,0.5,0.0,-547.1800000000001,-0.1111111111111111,-1,0.5,0.0,355.94,0.0,0
M00886,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2
M00887,57.17,0.0,1,1.0,1.0,220.96999999999997,0.0,1,0.0,0.0,278.14,0.0,2
M00888,-1294.0500000000002,-0.058823529411764705,0,0.0,0.0,-461.2000000000003,0.08,0,0.0,0.0,2921.47,0.08,0
M00889,-206.05999999999997,0.0,5,0.5,0.5,121.00999999999999,0.0,-1,0.5,0.5,137.35,0.0,5
M00890,54.980000000000004,0.0,0,0.0,0.0,-171.53,0.0,0,0.0,0.0,0.0,0.0,2
M00891,4.040000000000077,-0.09090909090909091,-1,0.0,0.0,-637.11,0.0,0,0.0,0.0,275.23,0.0,0
M00892,-355.4000000000001,-0.2,0,0.0,0.0,945.9600000000002,0.0,0,0.0,0.0,1200.3600000000001,0.0,1
M00893,162.76,0.0,1,0.5,0.0,78.73000000000002,0.0,0,0.0,0.0,241.49,0.0,5
M00894,348.83,0.0,2,1.0,1.0,755.48,0.0,0,0.5,0.0,1104.31,0.0,2
M00895,-35.00999999999999,0.0,-1,0.5,0.0,33.78,0.0,-1,0.0,0.0,254.37,0.0,2
M00896,327.1700000000001,0.16666666666666666,0,0.0,0.0,-673.0699999999999,-0.04166666666666666,0,0.0,0.0,773.2,0.125,1
M00897,320.03,0.0,1,0.0,0.0,32.75999999999999,0.0,0,0.0,0.0,401.27,0.0,1
M00898,-54.45,0.0,0,0.0,0.0,111.71,0.0,-1,0.5,0.0,111.71,0.0,1
M00899,207.20000000000005,0.0,0,0.0,0.0,-138.48000000000002,0.0,0,0.0,0.0,420.87,0.0,2
M00900,111.39,0.0,3,1.0,1.0,2.450000000000003,0.0,0,0.0,0.0,113.84,0.0,3
M00901,629.9699999999998,-0.049999999999999996,0,0.0,0.0,643.0100000000002,0.020720720720720724,0,0.0,0.0,3401.88,0.05405405405405406,0
M00902,352.8800000000001,0.1111111111111111,0,0.0,0.0,-790.9400000000003,0.0,0,0.0,0.0,1379.59,0.1111111111111111,0
M00903,310.62,0.0,0,0.5,0.0,-86.88999999999999,0.0,-1,0.5,0.0,315.11,0.0,0
M00904,0.0,0.0,0,0.0,0.0,1679.48,0.21428571428571427,0,1.0,1.0,1679.48,0.21428571428571427,0
M00905,486.41999999999985,-0.07219251336898395,2,0.0,0.5,-571.51,-0.045454545454545456,-1,0.0,0.5,1913.51,0.0,3
M00906,-201.52000000000004,-0.25,0,0.0,0.0,-137.84999999999997,0.0,1,0.0,0.0,370.09000000000003,0.0,2
M00907,969.62,0.09090909090909091,1,1.0,1.0,2166.6800000000003,-0.06149732620320856,1,0.5,0.0,3136.3,0.029411764705882353,2
M00908,-235.57000000000016,-0.03125,0,0.0,0.0,-1198.6799999999998,0.0,0,0.0,0.0,2100.9,0.0,1
M00909,24.50999999999999,0.0,0,0.0,0.0,151.92000000000002,0.3333333333333333,0,0.0,0.0,336.42,0.3333333333333333,0
M00910,-861.6300000000001,-0.02702702702702703,0,0.0,0.0,2018.9300000000003,0.03125,0,0.5,0.0,4831.6,0.03125,2
M00911,-404.6600000000003,-0.05799373040752351,0,0.0,0.0,505.6100000000001,0.08357771260997067,0,0.0,0.0,3154.39,0.12903225806451613,1
M00912,-536.39,0.0,0,0.0,0.0,591.23,0.2,1,0.5,0.0,792.21,0.2,1
M00913,509.76,0.0,0,1.0,1.0,121.40999999999997,0.2857142857142857,0,0.0,0.0,631.17,0.2857142857142857,0
M00914,1178.84,0.0,0,0.5,0.0,333.19000000000005,0.0,0,0.5,0.0,1512.03,0.0,1
M00915,-386.59999999999997,0.0,0,0.0,0.0,437.86000000000007,0.3333333333333333,0,0.0,0.0,610.44,0.3333333333333333,1
M00916,462.84999999999997,0.0,0,0.0,0.0,-251.73999999999995,0.0,-2,0.0,0.0,451.43,0.0,0
M00917,-1135.71,-0.07692307692307693,1,0.0,0.0,203.44,0.0,1,0.5,0.0,704.87,0.0,2
M00918,-335.87,0.0,0,0.0,0.0,27.689999999999998,0.0,0,0.0,0.0,80.05,0.0,1
M00919,117.15,0.0,0,0.5,0.0,-55.360000000000014,0.0,0,0.5,0.0,122.85,0.0,1
M00920,56.33,0.0,0,0.0,0.0,130.37,0.25,0,0.0,0.0,186.7,0.25,0
M00921,-93.14999999999999,0.0,-1,0.5,0.0,-65.49,0.0,0,0.0,0.0,0.0,0.0,0
M00922,998.1700000000001,0.09090909090909091,2,0.5,0.0,-130.67000000000007,-0.09090909090909091,0,0.5,0.0,2036.02,0.0,4
M00923,509.89,0.2,0,0.0,0.0,-370.75,-0.2,0,0.0,0.0,215.51,0.0,1
M00924,0.0,0.0,0,0.0,0.0,7930.84,0.06578947368421052,1,1.0,1.0,7930.84,0.06578947368421052,1
M00925,606.4200000000001,0.0,2,0.0,0.5,-504.85,0.5,0,0.0,0.5,139.01,0.5,2
M00926,549.75,0.0,-1,0.0,0.0,-551.72,1.0,0,0.0,0.0,50.25,1.0,0
M00927,304.01,0.0,0,0.5,0.0,-292.75,0.0,1,0.5,0.0,38.99,0.0,2
M00928,167.01,0.0,0,0.0,0.0,-412.22,0.0,2,0.5,0.0,541.49,0.0,3
M00929,365.73,0.0,0,0.0,0.0,-166.92999999999995,0.0,0,0.0,0.0,414.22,0.0,2
M00930,-982.51,-0.07142857142857142,0,0.0,0.0,1176.9099999999999,0.2,0,0.0,0.0,2095.85,0.2,0
M00931,0.0,0.0,0,0.0,0.0,1685.46,0.06666666666666667,1,1.0,1.0,1685.46,0.06666666666666667,1
M00932,835.9299999999994,-0.013571428571428568,17,0.0,0.5,1877.250000000001,0.013333333333333336,-3,0.0,0.5,8774.19,0.05333333333333334,15
M00933,-1469.8700000000001,-0.10526315789473684,0,0.0,0.5,-31.160000000000025,0.0,-1,0.0,0.0,113.38999999999999,0.0,4
M00934,270.88,0.25,0,0.0,0.0,-12.42999999999995,-0.25,-1,0.0,0.0,258.45000000000005,0.0,1
M00935,15.689999999999998,-0.5,0,0.0,0.0,-275.34000000000003,0.0,0,0.5,0.0,93.02,0.0,2
M00936,168.35000000000014,0.0,0,0.0,0.0,62.82999999999993,0.0,0,0.5,0.0,1145.78,0.0,1
M00937,395.53,0.0,1,1.0,1.0,-188.51,0.0,0,0.0,0.0,207.01999999999998,0.0,1
M00938,670.8199999999998,0.02857142857142858,0,0.0,0.0,760.2,-0.1,0,0.0,0.0,2185.83,0.0,0
M00939,325.86,0.0,1,1.0,1.0,4063.3699999999994,0.046511627906976744,0,0.0,0.0,4389.23,0.046511627906976744,1
M00940,-555.6700000000001,0.14285714285714285,0,0.0,0.0,1002.5800000000002,-0.14285714285714285,0,0.0,0.0,1605.42,0.0,1
M00941,-237.43000000000004,-0.25,0,0.0,0.0,75.14000000000001,0.0,1,0.0,0.0,178.49,0.0,1
M00942,-827.6200000000003,0.05764411027568922,0,0.0,0.0,-816.1999999999998,-0.10526315789473684,0,0.0,0.0,1433.67,0.0,1
M00943,-1001.8000000000001,0.0,0,0.0,0.0,-147.29000000000002,0.0,0,0.0,0.0,320.8,0.0,2
M00944,521.6600000000001,-0.5,0,0.0,0.0,332.5,0.0,0,0.0,0.0,980.35,0.0,1
M00945,115.94,0.3333333333333333,0,0.0,0.0,1181.29,-0.3333333333333333,0,0.5,0.0,1380.67,0.0,1
M00946,-270.72,-0.14285714285714285,1,0.0,0.0,445.0200000000001,0.0,0,0.0,0.0,1155.67,0.0,1
M00947,-649.8199999999999,0.0,0,0.0,0.0,-189.61,0.0,0,0.0,0.0,219.82999999999998,0.0,0
M00948,144.01999999999998,0.1,1,0.0,0.0,-586.5999999999999,0.0,0,0.0,0.0,944.5,0.1,2
M00949,7325.86,0.09090909090909091,5,0.5,0.5,-7292.99,-0.09090909090909091,-3,0.5,0.5,879.79,0.0,4
M00950,-1193.4600000000003,0.07692307692307693,0,0.0,0.0,916.4199999999998,0.1048951048951049,0,0.0,0.0,1938.1799999999998,0.18181818181818182,0
M00951,190.56000000000006,0.0,0,0.0,0.0,-227.01000000000005,0.0,0,0.0,0.0,502.68,0.0,0
